,word data,ocr data,conf,check,ocr time
10404,h,h,90,0,
10405,),),90,0,
10406,a,a,96,0,
10407,t,t,96,0,
10408,a,a,96,0,
10409,n,n,96,0,
10410,y,y,96,0,
10411,t,t,96,0,
10412,i,i,96,0,
10413,m,m,96,0,
10414,e,e,96,0,
10415,d,d,96,0,
10416,u,u,96,0,
10417,r,r,96,0,
10418,i,i,96,0,
10419,n,n,96,0,
10420,g,g,96,0,
10421,t,t,96,0,
10422,h,h,96,0,
10423,e,e,96,0,
10424,5,5,96,0,
10425,y,y,96,0,
10426,e,e,96,0,
10427,a,a,96,0,
10428,r,r,96,0,
10429,s,s,96,0,
10430,i,i,96,0,
10431,m,m,96,0,
10432,m,m,96,0,
10433,e,e,96,0,
10434,d,d,96,0,
10435,i,i,96,0,
10436,a,a,96,0,
10437,t,t,96,0,
10438,e,e,96,0,
10439,l,l,96,0,
10440,y,y,96,0,
10441,b,b,96,0,
10442,e,e,96,0,
10443,f,f,96,0,
10444,o,o,96,0,
10445,r,r,96,0,
10446,e,e,96,0,
10447,t,t,97,0,
10448,h,h,97,0,
10449,e,e,97,0,
10450,a,a,96,0,
10451,p,p,96,0,
10452,p,p,96,0,
10453,l,l,96,0,
10454,i,i,96,0,
10455,c,c,96,0,
10456,a,a,96,0,
10457,t,t,96,0,
10458,i,i,96,0,
10459,o,o,96,0,
10460,n,n,96,0,
10461,u,u,96,0,
10462,n,n,96,0,
10463,d,d,96,0,
10464,e,e,96,0,
10465,r,r,96,0,
10466,s,s,96,0,
10467,e,e,96,0,
10468,c,c,96,0,
10469,t,t,96,0,
10470,i,i,96,0,
10471,o,o,96,0,
10472,n,n,96,0,
10473,7,7,96,0,
10474,5,5,96,0,
10475,0,0,96,0,
10476,i,i,96,0,
10477,s,s,96,0,
10478,m,m,96,0,
10479,a,a,96,0,
10480,d,d,96,0,
10481,e,e,96,0,
10482,2,2,96,0,
10483,T,T,96,0,
10484,h,h,96,0,
10485,i,i,96,0,
10486,s,s,96,0,
10487,a,a,96,0,
10488,p,p,96,0,
10489,p,p,96,0,
10490,l,l,96,0,
10491,i,i,96,0,
10492,c,c,96,0,
