,word data,ocr data,conf,check,ocr time
20027,t,t,96,0,
20028,i,i,96,0,
20029,a,a,96,0,
20030,t,t,96,0,
20031,i,i,96,0,
20032,v,v,96,0,
20033,e,e,96,0,
20034,s,s,96,0,
20035,$,$,96,0,
20036,2,2,96,0,
20037,",",",",96,0,
20038,7,7,96,0,
20039,4,4,96,0,
20040,4,4,96,0,
20041,m,m,96,0,
20042,i,i,96,0,
20043,l,l,96,0,
20044,l,l,96,0,
20045,i,i,96,0,
20046,o,o,96,0,
20047,n,n,96,0,
20048,i,i,96,0,
20049,n,n,96,0,
20050,2,2,96,0,
20051,0,0,96,0,
20052,2,2,96,0,
20053,1,1,96,0,
20054,2,2,96,0,
20055,2,2,96,0,
20056,(,(,96,0,
20057,f,f,96,0,
20058,u,u,96,0,
20059,l,l,96,0,
20060,l,l,96,0,
20061,y,y,96,0,
20062,e,e,96,0,
20063,a,a,96,0,
20064,r,r,96,0,
20065,r,r,96,0,
20066,e,e,96,0,
20067,c,c,96,0,
20068,u,u,96,0,
20069,r,r,96,0,
20070,r,r,96,0,
20071,e,e,96,0,
20072,n,n,96,0,
20073,t,t,96,0,
20074,p,p,96,0,
20075,r,r,96,0,
20076,o,o,96,0,
20077,v,v,96,0,
20078,i,i,96,0,
20079,s,s,96,0,
20080,i,i,96,0,
20081,o,o,96,0,
20082,n,n,96,0,
20083,o,o,96,0,
20084,f,f,96,0,
20085,$,$,96,0,
20086,7,7,96,0,
20087,",",",",96,0,
20088,4,4,96,0,
20089,9,9,96,0,
20090,1,1,96,0,
20091,m,m,96,0,
20092,i,i,96,0,
20093,l,l,96,0,
20094,l,l,96,0,
20095,i,i,96,0,
20096,o,o,96,0,
20097,n,n,96,0,
20098,w,w,97,0,
20099,i,i,97,0,
20100,t,t,97,0,
20101,h,h,97,0,
20102,e,e,96,0,
20103,f,f,96,0,
20104,f,f,96,0,
20105,e,e,96,0,
20106,c,c,96,0,
20107,t,t,96,0,
20108,f,f,95,0,
20109,r,r,95,0,
20110,o,o,95,0,
20111,m,m,95,0,
20112,2,2,95,0,
20113,0,0,95,0,
20114,2,2,95,0,
20115,5,5,95,0,
20116,2,2,95,0,
20117,6,6,95,0,
20118,),),95,0,
20119,i,i,96,0,
20120,s,s,96,0,
20121,f,f,96,0,
20122,o,o,96,0,
20123,r,r,96,0,
20124,r,r,95,0,
20125,e,e,95,0,
20126,i,i,95,0,
20127,m,m,95,0,
20128,b,b,95,0,
20129,u,u,95,0,
20130,r,r,95,0,
20131,s,s,95,0,
20132,e,e,95,0,
20133,m,m,95,0,
20134,e,e,95,0,
20135,n,n,95,0,
20136,t,t,95,0,
20137,o,o,96,0,
20138,f,f,96,0,
20139,r,r,96,0,
20140,e,e,96,0,
20141,v,v,96,0,
20142,e,e,96,0,
