,word data,ocr data,conf,check,ocr time
32990,/,/,93,0,
32991,S,S,93,0,
32992,u,u,93,0,
32993,r,r,93,0,
32994,v,v,93,0,
32995,e,e,93,0,
32996,y,y,93,0,
32997,o,o,93,0,
32998,r,r,93,0,
32999,/,/,93,0,
33000,S,S,96,0,
33001,u,u,96,0,
33002,p,p,96,0,
33003,e,e,96,0,
33004,r,r,96,0,
33005,v,v,96,0,
33006,i,i,96,0,
33007,s,s,96,0,
33008,i,i,96,0,
33009,n,n,96,0,
33010,g,g,96,0,
33011,O,O,96,0,
33012,f,f,96,0,
33013,f,f,96,0,
33014,i,i,96,0,
33015,c,c,96,0,
33016,e,e,96,0,
33017,r,r,96,0,
33018,i,i,96,0,
33019,s,s,96,0,
33020,a,a,96,0,
33021,c,c,96,0,
33022,o,o,96,0,
33023,n,n,96,0,
33024,s,s,96,0,
33025,u,u,96,0,
33026,l,l,96,0,
33027,t,t,96,0,
33028,a,a,96,0,
33029,n,n,96,0,
33030,t,t,96,0,
33031,",",",",96,0,
33032,w,w,97,0,
33033,o,o,97,0,
33034,r,r,97,0,
33035,k,k,97,0,
33036,s,s,97,0,
33037,d,d,96,0,
33038,e,e,96,0,
33039,p,p,96,0,
33040,a,a,96,0,
33041,r,r,96,0,
33042,t,t,96,0,
33043,m,m,96,0,
33044,e,e,96,0,
33045,n,n,96,0,
33046,t,t,96,0,
33047,s,s,96,0,
33048,s,s,96,0,
33049,h,h,96,0,
33050,o,o,96,0,
33051,u,u,96,0,
33052,l,l,96,0,
33053,d,d,96,0,
33054,t,t,96,0,
33055,a,a,96,0,
33056,k,k,96,0,
33057,e,e,96,0,
33058,s,s,97,0,
33059,t,t,97,0,
33060,e,e,97,0,
33061,p,p,97,0,
33062,s,s,97,0,
33063,t,t,96,0,
33064,o,o,96,0,
33065,e,e,96,0,
33066,n,n,96,0,
33067,s,s,96,0,
33068,u,u,96,0,
33069,r,r,96,0,
33070,e,e,96,0,
33071,t,t,97,0,
33072,h,h,97,0,
33073,a,a,97,0,
33074,t,t,97,0,
33075,t,t,96,0,
33076,h,h,96,0,
33077,e,e,96,0,
33078,c,c,96,0,
33079,o,o,96,0,
33080,n,n,96,0,
33081,s,s,96,0,
33082,t,t,96,0,
33083,r,r,96,0,
33084,a,a,96,0,
33085,i,i,96,0,
33086,n,n,96,0,
33087,t,t,96,0,
33088,i,i,95,0,
33089,s,s,95,0,
33090,s,s,96,0,
33091,t,t,96,0,
33092,i,i,96,0,
33093,p,p,96,0,
33094,u,u,96,0,
33095,l,l,96,0,
33096,a,a,96,0,
33097,t,t,96,0,
33098,e,e,96,0,
