,word data,ocr data,conf,check,ocr time
85828,l,l,96,0,
85829,y,y,96,0,
85830,e,e,96,0,
85831,a,a,96,0,
85832,r,r,96,0,
85833,s,s,96,0,
85834,o,o,96,0,
85835,f,f,96,0,
85836,c,c,93,0,
85837,o,o,93,0,
85838,n,n,93,0,
85839,s,s,93,0,
85840,o,o,93,0,
85841,l,l,93,0,
85842,i,i,93,0,
85843,d,d,93,0,
85844,a,a,93,0,
85845,t,t,93,0,
85846,i,i,93,0,
85847,o,o,93,0,
85848,n,n,93,0,
85849,F,F,92,0,
85850,u,u,92,0,
85851,l,l,92,0,
85852,l,l,92,0,
85853,y,y,92,0,
85854,e,e,92,0,
85855,a,a,92,0,
85856,r,r,92,0,
85857,o,o,95,0,
85858,v,v,95,0,
85859,e,e,95,0,
85860,r,r,95,0,
85861,n,n,95,0,
85862,i,i,95,0,
85863,g,g,95,0,
85864,h,h,95,0,
85865,t,t,95,0,
85866,a,a,96,0,
85867,r,r,96,0,
85868,r,r,96,0,
85869,i,i,96,0,
85870,v,v,96,0,
85871,a,a,96,0,
85872,l,l,96,0,
85873,s,s,96,0,
85874,i,i,96,0,
85875,n,n,96,0,
85876,c,c,96,0,
85877,r,r,96,0,
85878,e,e,96,0,
85879,a,a,96,0,
85880,s,s,96,0,
85881,e,e,96,0,
85882,d,d,96,0,
85883,b,b,96,0,
85884,y,y,96,0,
85885,n,n,96,0,
85886,e,e,96,0,
85887,a,a,96,0,
85888,r,r,96,0,
85889,l,l,96,0,
85890,y,y,96,0,
85891,f,f,96,0,
85892,i,i,96,0,
85893,v,v,96,0,
85894,e,e,96,0,
85895,p,p,96,0,
85896,e,e,96,0,
85897,r,r,96,0,
85898,c,c,96,0,
85899,e,e,96,0,
85900,n,n,96,0,
85901,t,t,96,0,
85902,",",",",96,0,
85903,a,a,96,0,
85904,n,n,96,0,
85905,d,d,96,0,
85906,t,t,96,0,
85907,h,h,96,0,
85908,e,e,96,0,
85909,n,n,96,0,
85910,u,u,96,0,
85911,m,m,96,0,
85912,b,b,96,0,
85913,e,e,96,0,
85914,r,r,96,0,
85915,o,o,96,0,
85916,f,f,96,0,
85917,v,v,96,0,
85918,i,i,96,0,
85919,s,s,96,0,
85920,i,i,96,0,
85921,t,t,96,0,
85922,o,o,96,0,
85923,r,r,96,0,
85924,s,s,96,0,
85925,f,f,96,0,
85926,r,r,96,0,
85927,o,o,96,0,
85928,m,m,96,0,
85929,l,l,96,0,
85930,o,o,96,0,
85931,n,n,96,0,
85932,g,g,96,0,
85933,h,h,96,0,
85934,a,a,96,0,
85935,u,u,96,0,
85936,l,l,96,0,
85937,m,m,96,0,
85938,a,a,96,0,
85939,r,r,96,0,
85940,k,k,96,0,
85941,e,e,96,0,
85942,t,t,96,0,
85943,s,s,96,0,
85944,w,w,96,0,
85945,i,i,96,0,
85946,t,t,96,0,
85947,h,h,96,0,
85948,h,h,96,0,
85949,i,i,96,0,
85950,g,g,96,0,
85951,h,h,96,0,
85952,e,e,96,0,
85953,r,r,96,0,
85954,s,s,96,0,
85955,p,p,96,0,
85956,e,e,96,0,
85957,n,n,96,0,
85958,d,d,96,0,
85959,i,i,96,0,
85960,n,n,96,0,
85961,g,g,96,0,
85962,p,p,96,0,
85963,o,o,96,0,
85964,w,w,96,0,
85965,e,e,96,0,
85966,r,r,96,0,
85967,a,a,96,0,
85968,l,l,96,0,
85969,s,s,96,0,
